page_id,register,orig_path,filename,width,height,megapixels,bytes,sha12,readable,dup_group,mccatmus,transkribus,gemini,reconciled,translated
p031,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522101521.jpg,IMG20260522101521.jpg,1161,2064,2.4,936763,6ba6f1a87c9a,ok,,,,,,
p032,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522101524.jpg,IMG20260522101524.jpg,1038,1845,1.9,854599,c1b86b8d7184,ok,,,,,,
p033,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522101547.jpg,IMG20260522101547.jpg,1149,2043,2.3,780038,da464e171fb1,ok,,,,,,
p034,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522101553.jpg,IMG20260522101553.jpg,1034,1838,1.9,832521,8c59a302e16a,ok,,,,,,
p035,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522101602.jpg,IMG20260522101602.jpg,1152,2048,2.4,878261,10e9416f33b4,ok,,,,,,
p036,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522101609.jpg,IMG20260522101609.jpg,1041,1851,1.9,834541,0bb62b6c95cf,ok,,,,,,
p037,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522101618.jpg,IMG20260522101618.jpg,1128,2006,2.3,763329,813ad4737380,ok,,,,,,
p038,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522101623.jpg,IMG20260522101623.jpg,1204,2141,2.6,881890,c8d28a6bead3,ok,,,,,,
p039,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522101635.jpg,IMG20260522101635.jpg,1120,1991,2.2,773241,445ba8a3e2ee,ok,,,,,,
p040,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522101646.jpg,IMG20260522101646.jpg,1010,1796,1.8,878527,b62bd015b507,ok,,,,,,
p041,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522101658.jpg,IMG20260522101658.jpg,1053,1873,2.0,899925,0ad9b8f0844e,ok,,,,,,
p042,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522101704.jpg,IMG20260522101704.jpg,1108,1969,2.2,826572,34b3574384f8,ok,,,,,,
p043,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522101713.jpg,IMG20260522101713.jpg,1118,1988,2.2,816065,13808d82d6ae,ok,,,,,,
p044,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522101735.jpg,IMG20260522101735.jpg,1129,2007,2.3,778622,b05e37462970,ok,,,,,,
p045,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522101739.jpg,IMG20260522101739.jpg,1203,2139,2.6,887713,7edcc1b1e01e,ok,,,,,,
p046,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522101745.jpg,IMG20260522101745.jpg,1038,1844,1.9,852727,2bcbbe3c4892,ok,,,,,,
p047,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522101757.jpg,IMG20260522101757.jpg,1037,1844,1.9,847363,4f9c02958e20,ok,,,,,,
p048,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522101809.jpg,IMG20260522101809.jpg,1108,1970,2.2,805110,204b75700815,ok,,,,,,
p049,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522101815.jpg,IMG20260522101815.jpg,1053,1872,2.0,838287,2b351decb343,ok,,,,,,
p050,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522101828.jpg,IMG20260522101828.jpg,1086,1931,2.1,840578,636006aea094,ok,,,,,,
p051,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522101833.jpg,IMG20260522101833.jpg,1120,1992,2.2,760167,3a7581043182,ok,,,,,,
p052,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522101844.jpg,IMG20260522101844.jpg,1257,2235,2.8,842996,c8ef74e7c47a,ok,,,,,,
p053,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522101905.jpg,IMG20260522101905.jpg,1019,1812,1.8,881640,0e53e013b866,ok,,,,,,
p054,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522101915.jpg,IMG20260522101915.jpg,1050,1866,2.0,898112,b4a589bce5c6,ok,,,,,,
p055,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522101921.jpg,IMG20260522101921.jpg,1057,1879,2.0,837507,7f6defb3ed9c,ok,,,,,,
p056,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522101928.jpg,IMG20260522101928.jpg,990,1760,1.7,843775,2033e8a5c73e,ok,,,,,,
p057,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522101940.jpg,IMG20260522101940.jpg,1116,1984,2.2,825954,d036b956387e,ok,,,,,,
p058,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522101946.jpg,IMG20260522101946.jpg,1100,1955,2.2,831856,b08b75d9741b,ok,,,,,,
p059,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102033.jpg,IMG20260522102033.jpg,1037,1843,1.9,838304,d97cf72513d9,ok,,,,,,
p060,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102044.jpg,IMG20260522102044.jpg,1141,2029,2.3,783350,1619ef8e15de,ok,,,,,,
p061,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102049.jpg,IMG20260522102049.jpg,1095,1946,2.1,795957,071554fb2d55,ok,,,,,,
p062,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102059.jpg,IMG20260522102059.jpg,1137,2021,2.3,788543,2552fb3fa1e9,ok,,,,,,
p063,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102104.jpg,IMG20260522102104.jpg,1105,1964,2.2,805936,469127711bc3,ok,,,,,,
p064,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102115.jpg,IMG20260522102115.jpg,1162,2065,2.4,917109,8fe5fcf5434b,ok,,,,,,
p065,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102134.jpg,IMG20260522102134.jpg,1081,1921,2.1,809642,5ea1fa3deaea,ok,,,,,,
p066,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102158.jpg,IMG20260522102158.jpg,1177,2093,2.5,914247,c2c07bf575c7,ok,,,,,,
p067,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102204.jpg,IMG20260522102204.jpg,1064,1892,2.0,843262,3e5c76d152fa,ok,,,,,,
p068,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102204_01.jpg,IMG20260522102204_01.jpg,1176,2090,2.5,916623,d160f75fd063,ok,,,,,,
p069,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102213.jpg,IMG20260522102213.jpg,1158,2059,2.4,917955,3b519a9dbba4,ok,,,,,,
p070,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102218.jpg,IMG20260522102218.jpg,1102,1958,2.2,828268,1f2b93b5b9f3,ok,,,,,,
p071,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102228.jpg,IMG20260522102228.jpg,1048,1863,2.0,795803,727e9ccafdbd,ok,,,,,,
p072,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102238.jpg,IMG20260522102238.jpg,1091,1939,2.1,825667,0b26a924280c,ok,,,,,,
p073,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102253.jpg,IMG20260522102253.jpg,1220,2168,2.6,872178,8e0ba07b7f04,ok,,,,,,
p074,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102259.jpg,IMG20260522102259.jpg,1126,2002,2.3,789060,8a8d59a2558c,ok,,,,,,
p075,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102311.jpg,IMG20260522102311.jpg,1152,2047,2.4,821262,d59b72435150,ok,,,,,,
p076,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102317.jpg,IMG20260522102317.jpg,1078,1916,2.1,805386,6acdc5d1d45a,ok,,,,,,
p077,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102332.jpg,IMG20260522102332.jpg,1037,1843,1.9,836649,87002affd045,ok,,,,,,
p078,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102340.jpg,IMG20260522102340.jpg,1011,1797,1.8,821309,73ef56b77322,ok,,,,,,
p079,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102545.jpg,IMG20260522102545.jpg,1119,1990,2.2,790158,4835163eb0e3,ok,,,,,,
p080,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102610.jpg,IMG20260522102610.jpg,1069,1901,2.0,840903,735d446d392f,ok,,,,,,
p081,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102616.jpg,IMG20260522102616.jpg,1049,1864,2.0,830679,fe0f85e4eaa4,ok,,,,,,
p082,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102630.jpg,IMG20260522102630.jpg,1105,1964,2.2,806314,756cd2c3ed2d,ok,,,,,,
p083,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102635.jpg,IMG20260522102635.jpg,1030,1832,1.9,827904,811a02ef0c09,ok,,,,,,
p084,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102643.jpg,IMG20260522102643.jpg,1126,2001,2.3,784386,2383055e1dbb,ok,,,,,,
p085,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102651.jpg,IMG20260522102651.jpg,1046,1859,1.9,826588,47b9132d3a8c,ok,,,,,,
p086,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102701.jpg,IMG20260522102701.jpg,1185,2106,2.5,904241,a9021d6d1644,ok,,,,,,
p087,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102708.jpg,IMG20260522102708.jpg,1143,2032,2.3,803494,c1df725ea4e4,ok,,,,,,
p088,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102715.jpg,IMG20260522102715.jpg,1108,1970,2.2,799053,421332ccffee,ok,,,,,,
p089,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102723.jpg,IMG20260522102723.jpg,1148,2040,2.3,788663,0b8575a2b6d1,ok,,,,,,
p090,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102733.jpg,IMG20260522102733.jpg,1143,2032,2.3,770102,c623630dfb78,ok,,,,,,
p091,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102739.jpg,IMG20260522102739.jpg,1046,1860,1.9,837130,44ea231cb206,ok,,,,,,
p092,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102747.jpg,IMG20260522102747.jpg,1173,2085,2.4,910874,f9334c489fab,ok,,,,,,
p093,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102753.jpg,IMG20260522102753.jpg,1074,1909,2.1,812934,4dbd0148efcc,ok,,,,,,
p094,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102800.jpg,IMG20260522102800.jpg,1223,2174,2.7,857335,2fcd07f390c8,ok,,,,,,
p095,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102805.jpg,IMG20260522102805.jpg,1053,1872,2.0,823831,3b0d6c52b1a0,ok,,,,,,
p096,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102814.jpg,IMG20260522102814.jpg,1210,2151,2.6,875858,76024183f4ee,ok,,,,,,
p097,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102819.jpg,IMG20260522102819.jpg,1094,1946,2.1,806364,50f0705f9eb1,ok,,,,,,
p098,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102828.jpg,IMG20260522102828.jpg,1143,2031,2.3,782157,b42100828e9c,ok,,,,,,
p099,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102833.jpg,IMG20260522102833.jpg,1086,1931,2.1,809311,d81467ea3d8f,ok,,,,,,
p100,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102844.jpg,IMG20260522102844.jpg,1113,1978,2.2,806122,54d6f92b83d6,ok,,,,,,
p101,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102849.jpg,IMG20260522102849.jpg,1065,1894,2.0,832447,7d6375ea714b,ok,,,,,,
p102,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102857.jpg,IMG20260522102857.jpg,1132,2013,2.3,793098,ace337820e63,ok,,,,,,
p103,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102902.jpg,IMG20260522102902.jpg,1021,1816,1.9,845295,f88e3d9dab98,ok,,,,,,
p104,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102928.jpg,IMG20260522102928.jpg,1173,2085,2.4,914105,426283fb7497,ok,,,,,,
p105,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102933.jpg,IMG20260522102933.jpg,1077,1914,2.1,827351,6b951cb93e31,ok,,,,,,
p106,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102940.jpg,IMG20260522102940.jpg,1095,1947,2.1,809001,7d3f3ea3ef67,ok,,,,,,
p107,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102946.jpg,IMG20260522102946.jpg,1014,1802,1.8,841642,b9f1307d3d88,ok,,,,,,
p108,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102953.jpg,IMG20260522102953.jpg,1161,2064,2.4,902518,c9ddb017e03c,ok,,,,,,
p109,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522102958.jpg,IMG20260522102958.jpg,1019,1812,1.8,840362,751f08c71a8c,ok,,,,,,
p110,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522103008.jpg,IMG20260522103008.jpg,1176,2091,2.5,905927,df600b71ab84,ok,,,,,,
p111,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522103013.jpg,IMG20260522103013.jpg,1050,1867,2.0,821987,11e3d11faccb,ok,,,,,,
p112,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522103020.jpg,IMG20260522103020.jpg,1216,2161,2.6,865259,aefc793e1394,ok,,,,,,
p113,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522103025.jpg,IMG20260522103025.jpg,1056,1878,2.0,816222,ee6b9a2007d3,ok,,,,,,
p114,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522103031.jpg,IMG20260522103031.jpg,1170,2080,2.4,903801,b78715fe15b4,ok,,,,,,
p115,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522103036.jpg,IMG20260522103036.jpg,1009,1794,1.8,828284,6fcbe00e18d4,ok,,,,,,
p116,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522103044.jpg,IMG20260522103044.jpg,1149,2043,2.3,791561,708813dbf6d7,ok,,,,,,
p117,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522103048.jpg,IMG20260522103048.jpg,1035,1840,1.9,828129,80b41cdd8bca,ok,,,,,,
p118,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522103330.jpg,IMG20260522103330.jpg,990,1760,1.7,788386,9256095791a3,ok,,,,,,
p119,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522103336.jpg,IMG20260522103336.jpg,974,1731,1.7,857451,887a539a100c,ok,,,,,,
p120,X 20 (1583),raw/Archivio diocesano/X 20 (1583)/IMG20260522104527.jpg,IMG20260522104527.jpg,1051,1868,2.0,818973,bbc391e78a00,ok,,,,,,
p121,X 20 (1583),raw/Archivio diocesano/X 20 (1583)/IMG20260522104530.jpg,IMG20260522104530.jpg,1006,1788,1.8,837612,6aa54fcd883a,ok,,,,,,
p122,X 20 (1583),raw/Archivio diocesano/X 20 (1583)/IMG20260522104539.jpg,IMG20260522104539.jpg,1138,2024,2.3,765308,cef00d34d99e,ok,,,,,,
p123,X 20 (1583),raw/Archivio diocesano/X 20 (1583)/IMG20260522104544.jpg,IMG20260522104544.jpg,1035,1839,1.9,834346,0f42a32c6307,ok,,,,,,
p124,X 20 (1583),raw/Archivio diocesano/X 20 (1583)/IMG20260522104554.jpg,IMG20260522104554.jpg,1191,2117,2.5,878665,030d3fb0827c,ok,,,,,,
p125,X 20 (1583),raw/Archivio diocesano/X 20 (1583)/IMG20260522104602.jpg,IMG20260522104602.jpg,1031,1832,1.9,788694,6f7fb5a1c4a7,ok,,,,,,
p126,X 20 (1583),raw/Archivio diocesano/X 20 (1583)/IMG20260522104622.jpg,IMG20260522104622.jpg,1141,2029,2.3,766970,a442b51f4e04,ok,,,,,,
p127,X 20 (1583),raw/Archivio diocesano/X 20 (1583)/IMG20260522104627.jpg,IMG20260522104627.jpg,1070,1902,2.0,793437,8ee5a809991d,ok,,,,,,
p128,X 20 (1583),raw/Archivio diocesano/X 20 (1583)/IMG20260522104637.jpg,IMG20260522104637.jpg,1196,2126,2.5,862977,5571ff8102a4,ok,,,,,,
p129,X 20 (1583),raw/Archivio diocesano/X 20 (1583)/IMG20260522104643.jpg,IMG20260522104643.jpg,1079,1919,2.1,790846,33550141c770,ok,,,,,,
p130,X 20 (1583),raw/Archivio diocesano/X 20 (1583)/IMG20260522104654.jpg,IMG20260522104654.jpg,1187,2111,2.5,885208,23bc9f75be17,ok,,,,,,
p131,X 20 (1583),raw/Archivio diocesano/X 20 (1583)/IMG20260522104700.jpg,IMG20260522104700.jpg,1045,1858,1.9,812442,92db3813ed84,ok,,,,,,
p132,X 20 (1583),raw/Archivio diocesano/X 20 (1583)/IMG20260522104710.jpg,IMG20260522104710.jpg,1164,2069,2.4,897720,988a75fb8e95,ok,,,,,,
p133,X 20 (1583),raw/Archivio diocesano/X 20 (1583)/IMG20260522104717.jpg,IMG20260522104717.jpg,1049,1866,2.0,807789,8374c9802a10,ok,,,,,,
p134,X 20 (1583),raw/Archivio diocesano/X 20 (1583)/IMG20260522104729.jpg,IMG20260522104729.jpg,1160,2063,2.4,895337,ed6f227b3daf,ok,,,,,,
p135,X 20 (1583),raw/Archivio diocesano/X 20 (1583)/IMG20260522104735.jpg,IMG20260522104735.jpg,1044,1856,1.9,809103,cfebdb0a0407,ok,,,,,,
p136,X 20 (1583),raw/Archivio diocesano/X 20 (1583)/IMG20260522104751.jpg,IMG20260522104751.jpg,1130,2009,2.3,783088,edb489bfdaa4,ok,,,,,,
p137,X 20 (1583),raw/Archivio diocesano/X 20 (1583)/IMG20260522104757.jpg,IMG20260522104757.jpg,1044,1857,1.9,843100,f7c15c344d1e,ok,,,,,,
p138,X 20 (1583),raw/Archivio diocesano/X 20 (1583)/IMG20260522104819.jpg,IMG20260522104819.jpg,1029,1828,1.9,854574,ffbae92233a6,ok,,,,,,
p139,X 20 (1583),raw/Archivio diocesano/X 20 (1583)/IMG20260522104822.jpg,IMG20260522104822.jpg,1033,1837,1.9,835146,451346f605bb,ok,,,,,,
p140,X 20 (1583),raw/Archivio diocesano/X 20 (1583)/IMG20260522104829.jpg,IMG20260522104829.jpg,1028,1828,1.9,817416,b6aac56844f8,ok,,,,,,
p141,X 20 (1583),raw/Archivio diocesano/X 20 (1583)/IMG20260522104831.jpg,IMG20260522104831.jpg,1019,1811,1.8,840780,2320d4cc91bf,ok,,,,,,
p142,X 20 (1583),raw/Archivio diocesano/X 20 (1583)/IMG20260522104837.jpg,IMG20260522104837.jpg,1016,1806,1.8,809271,f7417192e447,ok,,,,,,
p143,X 20 (1583),raw/Archivio diocesano/X 20 (1583)/IMG20260522104840.jpg,IMG20260522104840.jpg,983,1747,1.7,842319,7ce9df7a7237,ok,,,,,,
p144,X 20 (1583),raw/Archivio diocesano/X 20 (1583)/IMG20260522104846.jpg,IMG20260522104846.jpg,1033,1836,1.9,809773,a5f20796d88a,ok,,,,,,
p145,X 20 (1583),raw/Archivio diocesano/X 20 (1583)/IMG20260522104849.jpg,IMG20260522104849.jpg,1006,1789,1.8,840742,3b0824e367cd,ok,,,,,,
p146,X 20 (1583),raw/Archivio diocesano/X 20 (1583)/IMG20260522104854.jpg,IMG20260522104854.jpg,1048,1862,2.0,802423,fd65ba6f64ac,ok,,,,,,
p147,X 20 (1583),raw/Archivio diocesano/X 20 (1583)/IMG20260522104856.jpg,IMG20260522104856.jpg,1017,1807,1.8,829684,9dc9674c40c6,ok,,,,,,
